rating,product,rev_title,rev_body
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Cute and Practical and Great for it's Price.,"I've been using this product for two weeks now. So far I absolutely love it. My only downside to it is that it seems like the measurements on the app are more complicated than they need to be and my complaint is mostly with the sleep app. I went from a Fitbit Flex2 to this Inspire2 and everything was easy to read with the Flex2. Maybe it's just me because I don't necessarily need the extra flashiness in the app, or maybe it's because I got the one year of free premium and perhaps that's what I'm not liking as much.As a device, this is excellent. I love the watch feature, which I previously didn't have. I changed my clock to  also have a little raccoon face which is adorable. I LOVE that the wristband is similar to a belt. My Flex2 had a little ball that snapped into the hole. I feel this is more secure.I haven't tried swimming or showering with this yet, so I have no opinion on this.I love that it has an exercise feature where I can track my exercising minutes. One thing I use at home a lot is our stationary bike, but I use the treadmill workout for that since the biking requires GPS and I'm obviously not going anywhere.I think that this is overall a cute and practical tracker and great for it's price."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Very Comfortable and BETTER than the Charge 4,"I bought the Charge 4 in October 2020 and in less than 6 months, one of the black side pieces broke off.  I am not someone who beats the thing up.  I wear it for normal step tracking, sleep monitoring and to measure heart beat rate.  So, I decided to get another Fitbit, but not the Charge 4.  I read the reviews on the Inspire 2 and found most people were very pleased with it.  The band is VERY comfortable (more so than the Charge 4) and it does the same things I was using the Charge 4 for.  I also bought a screen protector (separately) for the Inspire 2 and that was very easy to apply.  I like the Fitbit brand because I do find the heart beat rate is pretty accurate, along with the step count.  I would NOT buy another Charge 4 again, but would recommend the Inspire 2.  It was easy to sync up with my Fitbit app and ""picked up"" where my Charge 4 ""left off"" at."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Best budget Fitbit,Got tired of the Apple Watch inaccuracy. So many weird reads on heart rate and miscalculations on steps. Had a Versa before this but accidentally broke it. I realized I don’t need anything fancy as I have a smart watch but what I really missed his the premium fitness and health calculations of the Fitbit. Saw this Inspire 2 on sale for the holidays and figured why not. Works perfect! Great readings on sleep and heart rate. Much better accuracy with step counting. Incredible battery life! Only thing that sucked was the band. The silicon have never a strange dry rash? Weird. But not a big issue as there’s a plethora of alternate bands on Amazon compatible with this model.
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Accountability and accomplishments in 2021,"Oh boy did my chunky bum need this little gadget! 2020 was either the year people got their fitness game strong or one that swirled a person into deep depression and self comfort (with lots of junk food to help fill the  time alone). Let’s just say I wasn’t in the former group. After getting on a scale after nearly a year of lockdown, I was sad to see that the quarantine 15 had hit hard.I decided to treat myself to a fitness watch, but I really didn’t need all the bells and whistles the Apple Watch has. I just wanted a way to account my movements throughout the day as I wasn’t always carrying my phone. So after reviewing several options, I settled on this one as I felt it was exactly what I needed.The watch syncs to my phone and MyFitnessPal app. I’m able to track calories in and calories out. Since purchasing, not only have I’ve lost several pounds, but I’m excited to get up and moving. I love getting notifications of accomplished goals. I love having some accountability back into my life in 2021."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Simple Tracker - SUPER Performance,"Fitbit since 2015.I bought my first Fitbit in July 2015. This is my fourth Fitbit in that time.2015 Charge HR-strap disintegrated.2017 Blaze-poor battery life2018 Versa-got 2.5 years before battery life dropped to 30%2021 Inspire 2 ...I write this review 7 days after receiving the device. 160 hours later and the battery is at 55%. What a beast...This thing does everything the Versa did EXCEPT, it does not have a color display and it does not do flights of stairs (no barometer/altimeter).I don’t need fancy ... I need functional.  This is functional. It works as advertised.Maybe Fitbit is finally the company that Google don’t ruin?  If not, this is my last Fitbit.I’ve tested with both the Apple iPhone 12 mini, Apple iPhone 12 and the Samsung Galaxy Note.I’ll answer questions."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Love this Fitbit model!,"Major upgrade from previous fitbits!I had the charge 3 model for a couple of years and it was a glitchy model. It would take forever to sync and sometimes would never sync and required a reboot. The battery drained fast. It was the worst. I was thinking about replacing it, but haven't walked as much as I usually do since the pandemic, so didn't want to make the expense. But I ended up losing it, and I still like to use the Fitbit to track the steps I do get to take, sleep tracking, etc.I saw this model on sale on Amazon during the holidays as well as a free year of their paid membership. So, I decided to take the plunge and purchase it.This model is so much better! It's a smaller body, not as bulky on my wrist. It syncs quickly and the battery life is much much longer, lasts over a week. The readings are very accurate, the app works the same as usual, and I love that I can use the ""water lock"" to lock the screen and I think that helps save battery life."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Buzzing isn't that bad -- does the job for me!,"Honestly the buzzing people are complaining about didn't bother me. It does buzz every now and then but it's not that noticeable to me. This is my first fitbit and I'm really enjoying this much better than I thought I would. The white color is a beautiful off-white cream, and the silicone band is easy to clean and very comfortable. Sleep tracking is automatic and works good enough for me to get an idea of how much I am sleeping each night, and I like that the app shows what time you went to sleep and what time you woke up. I love the count down timer and alarms you can set. Sometimes it does misread certain exercises -- for example it counted my tennis as ""swimming,"" but I don't mind that. Oh, and the battery really does last 10 days! All in all beats the cheap $30 fitness tracker I bought that I had to charge every day by a long shot."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Works as supposed. Good value.,"I got this piece to participate in our month of health challenge at work. I have other trackers which are not listed in cadtlight. Gladly this piece was on sale. Haven't used it to full potential, only for step counts so far. It doesn't only register your walk. Looks like it registers your arm movement. I get about 100 steps each minute of hula hooping. Syncing takes a moment, then takes another moment to be reflected in cast light. Be patient and all works well. Got it on Monday evening. Wore every day. First charging (except for the initial) was day 10, Friday, with 29% left. Not bad! There's an extra piece of band in the package if someone needs the band longer. I didn't start the Premium trial for I don't feel necessary. Fitbit app is sufficient for now. I wear it while washing up and brushing, but now in the shower yet. Supposedly it can be worn in the shower, but I feel it'd be in the way while I lather up. So far I am very satisfied with it."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",How to fix the step count issue. Fitbit works great.,"I was not sure whether to buy this with all of the negative reviews but I took the risk. I almost returned it when it started subtracting steps like everyone else complained about but o did some research as I didn’t want to just return it.Turns out, if you remove the health and/or watch app from your iPhone (I never used these), it stops changing your step count when you connect your Fitbit to the Fitbit app. It seems the various apps are competing on counting steps and unless you carry your phone everywhere, your phone step counting overwrites the Fitbit step count.Hope that helps others because I really like this Fitbit."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","TL/DR Not a smartwatch, an EXCELLENT fitness tracker","Love the look. Lightweight and unobtrusive. Easy to sleep with- I usually find accessories or additional layers hard to sleep in... not this device. Pretty intuitive and easy to use if you know how to use any electronics- got two of em, wife is not ""gadget inclined"" but is in LOVE with hers. Love the exercise presets for quickly tracking a workout. Recently went on a hard walk with lots of stairs for about 20 mins during lunch break, didnt track it on purpose to test autotracking- worked perfectly. Fave feature by far is active zone mins tracking, the reason I got it, to test the efficiency of workouts. Very motivational using basic human psychology just like kids and stickers; sounds stupid but you'll be surprised how quickly you're obsessing over earning the lil stars and fireworks and attaboys.Adressing common complaints:No onboard GPS (bluetooth connected to phone only): didn't think I would be using the GPS at all but recently took it for a spin tracking a 2 mile walk/run and was AMAZED at how accurate the mapping was.  All the data that was available as soon as I was done only makes me want to use walk/run tracking more. Was very easy to navigate. I dont mind pairing with my phone for this but if you absolutely cant have your phone on you for a run you need tracked I guess you should get a smartwatch.Limited notification/response options: not looking to replace my phone with my tracker. If you are, get a smartwatch. (Personally, having my wrist buzz for every scam likely or solicitation txt seems miserable, I havent enabled notifications at all and probably wont ever)No digital pay: not looking to pay for things with my tracker. If you are, get a smartwatch.Too much ""buzzing"": never had an issue with buzzing when I dont want it. Manage your notification settings. Sounds like user incompetence to me.Some will miss GPS and pay. This isnt a smartwatch and isnt for them. What this is is an excellent fitness tracker, motivator and accountability partner. My first tracker so I didnt know what to expect... turns out its everything I kinda thought it would be and more. A few years ago I lost big weight (80lbs) but in recent years (especially quarantine) have found myself riding the 15 lbs up, 15 lbs down coaster over and over. I feel confident that with my inspire 2 those days are over. It tracks you, but then with the app it helps you learn about yourself, analyze your patterns, and adjust accordingly. It takes the guess work out. Any complaints I have are with the app, not the tracker, but to be clear I will definitely continue to pay for fitbit premium after the ONE YEAR FREE TRIAL is over. The app is making me look at things I never thought of, such as how to improve the quality of my sleep, taking an honest look at my water consumption, the power of meditation, and a deep dive into macronutrients besides just ""protein good, carbs bad"". Also it's very customizable, easy to hide info you're not concerned with and prioritize data categories that matter to you. If I could, I would make the workouts streamable to a tv or other large display (or make a companion smart tv/streaming device app); since they're not I dont use em. I wish you could customize the name of your workouts on the app for easier identification of exactly what you did which day when comparing efficiency (for example, labeling certain days ""A circuit"" or ""B circuit""). Other than those minor tweaks I find the app super helpful and will gladly spend 9.99/mo on premium (formerly vending machine cash anyway) once trial is up.Bottom line, I never thought I needed a fitness tracker, but now I can't imagine not having THIS one."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",been a trend setter for me,"I've somewhat made myself turn total control over to this fitbit device :-) and it's starting to pay off already.  I'm not the biggest fan of the sleep tracker since I can never seem to have it stay on correctly.  However I thought the data it's recorded so far showed I was getting some rather mediocre rest early on, but things are trending better as I'm losing lbs.  The best things for me are the simplest things the device offers: total steps, total water intake, days exercised, active hours and heart rate.  Those things are the key components, and along with a sleek look this device is pretty solid at $70 or so with tax."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Love Inspire 2,"I love my Fitbit Inspire 2.  I previously had Fitbit Alta, but the battery life on that quickly died after couple years.  It says that the battery life on Fitbit Inspire 2 lasts 10 days.  Mine actually lasts 23 days.  I charge mine on the 24th day and the remaining battery percentage on it on the 23rd day is 8%.  Pretty much my fitbit uses about 3-4% a day.  I love all the features on this fitbit especially the sleep tracking and exercise tracking.  Although it is waterproof, I don't use it when I shower because I don't want to have to deal with drying it.  The only thing I'm not too crazy about is the original fitbit band.  It's too bulky so I bought a thinner band that's super soft and flexible."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Great motivatior to get fit!,"I am really impressed with my new fit bit!  I’ve had it a month and love it.  Love the sleep tracking.  I thought I was sleeping WAY too much but found out I was actually getting quite poor quality sleep.  Also my resting heart rate was alarmingly high.  I am a previous athlete/ naturally thin but not exercising much like I used to  I started trying to walk a minimum of 10,000 steps a day and gave up my glasses of wine at night and saw my heart rate steadily drop from 85 bpm to 65bpm in a month.  I could track my weight loss (5.5 pounds) and my sleep steadily improved from poor to good.  It’s very motivating trying to get to 10k, 15k or even past 20k steps a day.  You can set goals to walk a minimum steps per hour and get a subtle buzz vibration reminder that you need to get moving.  It motivated me to give up my nightly wine and even eat better since it showed I was burning fewer calories than I thought.  The app syncs quickly to the fit bit and it’s interesting to see results over a length of time.  So far I have only charged my fit bit once since the initial charge.  I only paid $66 for this and have been very happy with it"
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Excellent motivator! Makes tracking  your health goals kind'a fun!,"I'm not much of a tech gal, but I've really enjoyed my fit bit. Its been helpful in tracking my sleep quality and water intake, but surprisingly, its really prompted me to increase my movement during the day. I was surprised to see how many steps I do take on an average day without actually trying to increase my movement and its always fun to track my walks. Best of all, I find that I look forward to checking my stats and that 'Gold star for a second grader feeling of accomplishment' is so fun that I look for the time in my schedule to add a walk or some yoga.I still need to investigate some of the features further, but just the basics make it super valuable for me.I highly recommend the Aspire 2.I should clarify that the only reason I gave it only 4 stars for accuracy is that I just don't know. My husband has an older model and our walks together usually come out with slightly different numbers. But that could be due to the fact that he has longer legs or?????"
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","Happy, happy, happy ...","I found out I was awake for 90 minutes or more of my 6 hours of sleep, which explained my constant fatigue! Two weeks in, I’ve noticeably improved my sleep time!Counting my steps in-home was an eye opener, too. Lots of steps occur while house cleaning which aren’t captured by the pedometer on my phone.Reporting on stationary time also (sadly) revealing. Way too much of that. That’s why the 250 steps per hour 9a-6p are so useful! I put on a favorite song and dance for 3-5 minutes.Very easy entry of my foods — the database has practically every food listed and lots of options for listing serving quantities ... PLUS instant nutritional report summaries!! Counts water, too.Fun facts attached to milestones ... and a well-formatted summary emailed to me weekly!!!Love, love, love the professionalism, simplicity, and thoroughness of this tool. It’s helping me to make better choices.I lost 4lbs in two weeks, right off the bat, by making small adjustments to my daily routine."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Great,"Not sure what all the complaining is about. The buzzing can be controlled. This is awesome! I had purchased a Garmin it was trash sent it back. I got this instead cheaper. I use it for everything. Tracks my sleep, heart rate, love when I do weights I can see if I am in fat burn mode. Doing cycling I am in cardio mode lets  me know if I am at peak.  It tracks steps, heart rate pretty accurate. Works with Strava. I get to figure out what workouts will keep me in cardio or fatburn mode. Its worth the money and I like the free membership trial. I will keep it. Worth the money cheaper than Garmin easy to use, and understand. The only Con was it left a mark on my arm. I just loosened it and it still works well. Worth it. Love that it breaks down quality of sleep Rem vs Deep sleep. Restlessness and updates me on resting heart rate gives  me a report end of the week. Battery power is Amazing literally wear it fir ten days before you need a charge. Extremely happy with my purchase!"
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Just too much and can’t even see the time!,✔️Very lightweight and comfortable✔️Band stays cleaner than Alta hr- this ivory is a good color✔️Charges not needed everyday🔻will not work when I flick my wrist for the time🔻measures too much information that I don’t need to know🔻can never see the time outdoors bc the light is so low on the screen🔻somehow I keep getting it into a water lock and everything freezes🔻It’s inconvenience is frustrating🔻bought another Alta hr instead bc this one makes me nuts
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Very easy to use and long battery.,"Long battery life, will detect on its own whenever you do an exercise.  Has all the necessary features to follow up activities and exercise.  Started logging food and water intake - it helps you to detect were the Xtra calories are.  Battery life over one week.Previously purchased an expensive Apple Watch which was completely disappointing.  Did not detect at all when I went out on a jog or walked.  Had to start an app which required using my reading glasses and then you need to stop the app (imposible with sweaty hands).  Lastly after three months the display shattered just by doing house work.  Battery only lasted a day.  The Fitbit is a much better solution.Sleep accuracy for both the Fitbit is about the same as an Apple Watch (whenever I read in bed it is detected as sleeping)."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Works perfect,"This is a great product that will help you to keep track of your daily life activities, this single device can help you to make better healthier decisions where it counts, take the stairs instead of the elevator? Walk the long way to your car? Take multiple mini trips instead of gathering everything to take in one trip such as groceries, picking up after your kids, etc. The little things you do add of quickly and those little things are the difference maker when it comes to managing your health.Keeps track of your steps that will kind of make you want to meet or beat that the next day, set goals for yourself. this device is amazing, I have one and bought this for my mother. Buying on Amazon was way less expensive than buying at other stores.I recommend thisLike this review and follow me for more helpful tips and useful tricks of items sold all across Amazon."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Love my Fitbit inspire,"I bought the Fitbit in January originally to track my daily steps.  I started a weight loss plan in February and have found the app invaluable in helping me to track my daily food, water and calorie intake in addition to my steps and sleep.The Fitbit vibrates when I get a phone call or text.  I can read the texts on the Fitbit.  I can set timers on the Fitbit so I can schedule my meals, etc.I don’t think the steps are completely accurate.  If your arm moves a lot while sitting it may cause steps to register on the Fitbit.  The sleep tracking is pretty accurate, but doesn’t always start tracking right away.  It is based on your heart rate.  Overall I love it.  I am certain My weight loss plan is more successful because of the Fitbit and daily accountability."
5.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Love it no buzzing like other reviews said,I love this it as been a big help tracking my sleep didn’t realize how much sleep I don’t get also I check in the app to see what my heart rate was while I was asleep. Seeing the calories I have burned is nice too. I don’t know what those other reviews are saying about it vibrating I’ve only had it vibrated a couple of times and it was when I reached a certain amount of steps. Maybe they put notifications on or something. Well I really recommend this it’s awesome and looks cute too.
